code,code_type,description,concept_id,code_class,concept_name,domain_id,concept_code,domain_id,concept_class_id,vocabulary_id,mapped_concept_id,mapped_concept_name,mapped_domain_id,mapped_concept_code,mapped_concept_class_id,mapped_vocabulary_id
I70.311,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, right leg",45581801,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, right leg",Condition,I70.311,Condition,6-char billing code,ICD10CM,37312529,Intermittent claudication due to atherosclerosis of artery of limb,Condition,792845002,Clinical Finding,SNOMED
I70.311,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, right leg",45581801,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, right leg",Condition,I70.311,Condition,6-char billing code,ICD10CM,46271459,Atherosclerosis of bypass graft of lower limb,Condition,709584004,Disorder,SNOMED
I70.312,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, left leg",45557571,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, left leg",Condition,I70.312,Condition,6-char billing code,ICD10CM,37312529,Intermittent claudication due to atherosclerosis of artery of limb,Condition,792845002,Clinical Finding,SNOMED
I70.312,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, left leg",45557571,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, left leg",Condition,I70.312,Condition,6-char billing code,ICD10CM,46271459,Atherosclerosis of bypass graft of lower limb,Condition,709584004,Disorder,SNOMED
I70.313,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, bilateral legs",45557572,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, bilateral legs",Condition,I70.313,Condition,6-char billing code,ICD10CM,37312529,Intermittent claudication due to atherosclerosis of artery of limb,Condition,792845002,Clinical Finding,SNOMED
I70.313,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, bilateral legs",45557572,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, bilateral legs",Condition,I70.313,Condition,6-char billing code,ICD10CM,46271459,Atherosclerosis of bypass graft of lower limb,Condition,709584004,Disorder,SNOMED
I70.318,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, other extremity",45591497,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, other extremity",Condition,I70.318,Condition,6-char billing code,ICD10CM,37312529,Intermittent claudication due to atherosclerosis of artery of limb,Condition,792845002,Clinical Finding,SNOMED
I70.318,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, other extremity",45591497,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, other extremity",Condition,I70.318,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.319,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, unspecified extremity",45572118,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, unspecified extremity",Condition,I70.319,Condition,6-char billing code,ICD10CM,37312529,Intermittent claudication due to atherosclerosis of artery of limb,Condition,792845002,Clinical Finding,SNOMED
I70.319,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, unspecified extremity",45572118,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with intermittent claudication, unspecified extremity",Condition,I70.319,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.321,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, right leg",45576903,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, right leg",Condition,I70.321,Condition,6-char billing code,ICD10CM,4325344,Peripheral vascular disease with rest pain,Condition,428171009,Disorder,SNOMED
I70.321,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, right leg",45576903,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, right leg",Condition,I70.321,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.322,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, left leg",45576904,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, left leg",Condition,I70.322,Condition,6-char billing code,ICD10CM,4325344,Peripheral vascular disease with rest pain,Condition,428171009,Disorder,SNOMED
I70.322,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, left leg",45576904,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, left leg",Condition,I70.322,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.323,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, bilateral legs",45567211,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, bilateral legs",Condition,I70.323,Condition,6-char billing code,ICD10CM,4325344,Peripheral vascular disease with rest pain,Condition,428171009,Disorder,SNOMED
I70.323,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, bilateral legs",45567211,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, bilateral legs",Condition,I70.323,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.328,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, other extremity",45552828,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, other extremity",Condition,I70.328,Condition,6-char billing code,ICD10CM,4325344,Peripheral vascular disease with rest pain,Condition,428171009,Disorder,SNOMED
I70.328,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, other extremity",45552828,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, other extremity",Condition,I70.328,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.329,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, unspecified extremity",45601067,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, unspecified extremity",Condition,I70.329,Condition,6-char billing code,ICD10CM,4325344,Peripheral vascular disease with rest pain,Condition,428171009,Disorder,SNOMED
I70.329,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, unspecified extremity",45601067,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with rest pain, unspecified extremity",Condition,I70.329,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.331,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of thigh,45557573,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of thigh,Condition,I70.331,Condition,6-char billing code,ICD10CM,443593,Ulcer of thigh,Condition,428194005,Disorder,SNOMED
I70.331,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of thigh,45557573,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of thigh,Condition,I70.331,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.332,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of calf,45596237,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of calf,Condition,I70.332,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.332,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of calf,45596237,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of calf,Condition,I70.332,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.333,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of ankle,45586613,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of ankle,Condition,I70.333,Condition,6-char billing code,ICD10CM,4171556,Ankle ulcer,Condition,419193008,Disorder,SNOMED
I70.333,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of ankle,45586613,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of ankle,Condition,I70.333,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.334,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of heel and midfoot,45548062,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of heel and midfoot,Condition,I70.334,Condition,6-char billing code,ICD10CM,74719,Ulcer of foot,Condition,95345008,Disorder,SNOMED
I70.334,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of heel and midfoot,45548062,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of heel and midfoot,Condition,I70.334,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.335,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of other part of foot,45591498,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of other part of foot,Condition,I70.335,Condition,6-char billing code,ICD10CM,74719,Ulcer of foot,Condition,95345008,Disorder,SNOMED
I70.335,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of other part of foot,45591498,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of other part of foot,Condition,I70.335,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.338,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of other part of lower leg,45548063,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of other part of lower leg,Condition,I70.338,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.338,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of other part of lower leg,45548063,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of other part of lower leg,Condition,I70.338,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.339,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of unspecified site,45567212,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of unspecified site,Condition,I70.339,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.339,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of unspecified site,45567212,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the right leg with ulceration of unspecified site,Condition,I70.339,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.341,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of thigh,45562389,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of thigh,Condition,I70.341,Condition,6-char billing code,ICD10CM,443593,Ulcer of thigh,Condition,428194005,Disorder,SNOMED
I70.341,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of thigh,45562389,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of thigh,Condition,I70.341,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.342,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of calf,45538423,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of calf,Condition,I70.342,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.342,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of calf,45538423,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of calf,Condition,I70.342,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.343,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of ankle,45557574,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of ankle,Condition,I70.343,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.343,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of ankle,45557574,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of ankle,Condition,I70.343,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.344,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of heel and midfoot,45552829,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of heel and midfoot,Condition,I70.344,Condition,6-char billing code,ICD10CM,443358,Ulcer of heel,Condition,301022003,Disorder,SNOMED
I70.344,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of heel and midfoot,45552829,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of heel and midfoot,Condition,I70.344,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.345,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of foot,45557575,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of foot,Condition,I70.345,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.345,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of foot,45557575,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of foot,Condition,I70.345,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.348,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of lower leg,45562390,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of lower leg,Condition,I70.348,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.348,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of lower leg,45562390,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of other part of lower leg,Condition,I70.348,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.349,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of unspecified site,45562391,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of unspecified site,Condition,I70.349,Condition,6-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.349,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of unspecified site,45562391,pvd,Atherosclerosis of unspecified type of bypass graft(s) of the left leg with ulceration of unspecified site,Condition,I70.349,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.35,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of other extremity with ulceration,45557576,pvd,Atherosclerosis of unspecified type of bypass graft(s) of other extremity with ulceration,Condition,I70.35,Condition,5-char billing code,ICD10CM,197304,Ulcer of lower extremity,Condition,95344007,Disorder,SNOMED
I70.35,ICD10CM,Atherosclerosis of unspecified type of bypass graft(s) of other extremity with ulceration,45557576,pvd,Atherosclerosis of unspecified type of bypass graft(s) of other extremity with ulceration,Condition,I70.35,Condition,5-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.361,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, right leg",45533484,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, right leg",Condition,I70.361,Condition,6-char billing code,ICD10CM,317577,Arteriosclerotic gangrene,Condition,49176002,Disorder,SNOMED
I70.361,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, right leg",45533484,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, right leg",Condition,I70.361,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.362,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, left leg",45572119,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, left leg",Condition,I70.362,Condition,6-char billing code,ICD10CM,317577,Arteriosclerotic gangrene,Condition,49176002,Disorder,SNOMED
I70.362,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, left leg",45572119,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, left leg",Condition,I70.362,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.363,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, bilateral legs",45533485,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, bilateral legs",Condition,I70.363,Condition,6-char billing code,ICD10CM,317577,Arteriosclerotic gangrene,Condition,49176002,Disorder,SNOMED
I70.363,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, bilateral legs",45533485,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, bilateral legs",Condition,I70.363,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.368,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, other extremity",45538424,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, other extremity",Condition,I70.368,Condition,6-char billing code,ICD10CM,317577,Arteriosclerotic gangrene,Condition,49176002,Disorder,SNOMED
I70.368,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, other extremity",45538424,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, other extremity",Condition,I70.368,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.369,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, unspecified extremity",45572120,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, unspecified extremity",Condition,I70.369,Condition,6-char billing code,ICD10CM,317577,Arteriosclerotic gangrene,Condition,49176002,Disorder,SNOMED
I70.369,ICD10CM,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, unspecified extremity",45572120,pvd,"Atherosclerosis of unspecified type of bypass graft(s) of the extremities with gangrene, unspecified extremity",Condition,I70.369,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.391,ICD10CM,"Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, right leg",45567213,pvd,"Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, right leg",Condition,I70.391,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.392,ICD10CM,"Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, left leg",45562392,pvd,"Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, left leg",Condition,I70.392,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.393,ICD10CM,"Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, bilateral legs",45601068,pvd,"Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, bilateral legs",Condition,I70.393,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.398,ICD10CM,"Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, other extremity",45591499,pvd,"Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, other extremity",Condition,I70.398,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.399,ICD10CM,"Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, unspecified extremity",45567214,pvd,"Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, unspecified extremity",Condition,I70.399,Condition,6-char billing code,ICD10CM,40483538,Atherosclerosis of bypass graft of limb,Condition,442439008,Disorder,SNOMED
I70.401,ICD10CM,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, right leg",45576905,pvd,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, right leg",Condition,I70.401,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.402,ICD10CM,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, left leg",45562393,pvd,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, left leg",Condition,I70.402,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.403,ICD10CM,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, bilateral legs",45605834,pvd,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, bilateral legs",Condition,I70.403,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.408,ICD10CM,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, other extremity",45562394,pvd,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, other extremity",Condition,I70.408,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.409,ICD10CM,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, unspecified extremity",45538425,pvd,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, unspecified extremity",Condition,I70.409,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.411,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, right leg",45576906,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, right leg",Condition,I70.411,Condition,6-char billing code,ICD10CM,4316222,Venous intermittent claudication,Condition,95443002,Clinical Finding,SNOMED
I70.411,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, right leg",45576906,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, right leg",Condition,I70.411,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.412,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, left leg",45586614,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, left leg",Condition,I70.412,Condition,6-char billing code,ICD10CM,4316222,Venous intermittent claudication,Condition,95443002,Clinical Finding,SNOMED
I70.412,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, left leg",45586614,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, left leg",Condition,I70.412,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.413,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, bilateral legs",45572121,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, bilateral legs",Condition,I70.413,Condition,6-char billing code,ICD10CM,4316222,Venous intermittent claudication,Condition,95443002,Clinical Finding,SNOMED
I70.413,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, bilateral legs",45572121,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, bilateral legs",Condition,I70.413,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.418,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, other extremity",45605835,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, other extremity",Condition,I70.418,Condition,6-char billing code,ICD10CM,4316222,Venous intermittent claudication,Condition,95443002,Clinical Finding,SNOMED
I70.418,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, other extremity",45605835,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, other extremity",Condition,I70.418,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.419,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, unspecified extremity",45601069,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, unspecified extremity",Condition,I70.419,Condition,6-char billing code,ICD10CM,4316222,Venous intermittent claudication,Condition,95443002,Clinical Finding,SNOMED
I70.419,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, unspecified extremity",45601069,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, unspecified extremity",Condition,I70.419,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
I70.421,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, right leg",45576907,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, right leg",Condition,I70.421,Condition,6-char billing code,ICD10CM,4325344,Peripheral vascular disease with rest pain,Condition,428171009,Disorder,SNOMED
I70.421,ICD10CM,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, right leg",45576907,pvd,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, right leg",Condition,I70.421,Condition,6-char billing code,ICD10CM,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,442693003,Disorder,SNOMED
