code,code_type,description,concept_id,code_class,concept_name,domain_id,concept_code,domain_id,concept_class_id,vocabulary_id,mapped_concept_id,mapped_concept_name,mapped_domain_id,mapped_concept_code,mapped_concept_class_id,mapped_vocabulary_id
C81.93,ICD10CM,"Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",45571547,lymph,"Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",Condition,C81.93,Condition,5-char billing code,ICD10CM,200355,Hodgkin's disease of intra-abdominal lymph nodes,Condition,93520007,Disorder,SNOMED
C81.94,ICD10CM,"Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",45566628,lymph,"Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",Condition,C81.94,Condition,5-char billing code,ICD10CM,37165864,Hodgkin disease of lymph nodes of upper limb,Condition,1255905007,Disorder,SNOMED
C81.95,ICD10CM,"Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb",45552296,lymph,"Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb",Condition,C81.95,Condition,5-char billing code,ICD10CM,37165862,Hodgkin disease of lymph nodes of lower limb,Condition,1255902005,Disorder,SNOMED
C81.96,ICD10CM,"Hodgkin lymphoma, unspecified, intrapelvic lymph nodes",45557022,lymph,"Hodgkin lymphoma, unspecified, intrapelvic lymph nodes",Condition,C81.96,Condition,5-char billing code,ICD10CM,195761,Hodgkin's disease of intrapelvic lymph nodes,Condition,93521006,Disorder,SNOMED
C81.97,ICD10CM,"Hodgkin lymphoma, unspecified, spleen",45571548,lymph,"Hodgkin lymphoma, unspecified, spleen",Condition,C81.97,Condition,5-char billing code,ICD10CM,198704,Hodgkin's disease of spleen,Condition,93527005,Disorder,SNOMED
C81.98,ICD10CM,"Hodgkin lymphoma, unspecified, lymph nodes of multiple sites",45581233,lymph,"Hodgkin lymphoma, unspecified, lymph nodes of multiple sites",Condition,C81.98,Condition,5-char billing code,ICD10CM,316356,Hodgkin's disease of lymph nodes of multiple sites,Condition,93526001,Disorder,SNOMED
C81.99,ICD10CM,"Hodgkin lymphoma, unspecified, extranodal and solid organ sites",45576348,lymph,"Hodgkin lymphoma, unspecified, extranodal and solid organ sites",Condition,C81.99,Condition,5-char billing code,ICD10CM,4038835,Hodgkin's disease (clinical),Condition,118599009,Disorder,SNOMED
C82.00,ICD10CM,"Follicular lymphoma grade I, unspecified site",45557023,lymph,"Follicular lymphoma grade I, unspecified site",Condition,C82.00,Condition,5-char billing code,ICD10CM,4002357,"Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)",Condition,109970006,Disorder,SNOMED
C82.01,ICD10CM,"Follicular lymphoma grade I, lymph nodes of head, face, and neck",45532944,lymph,"Follicular lymphoma grade I, lymph nodes of head, face, and neck",Condition,C82.01,Condition,5-char billing code,ICD10CM,4002357,"Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)",Condition,109970006,Disorder,SNOMED
C82.01,ICD10CM,"Follicular lymphoma grade I, lymph nodes of head, face, and neck",45532944,lymph,"Follicular lymphoma grade I, lymph nodes of head, face, and neck",Condition,C82.01,Condition,5-char billing code,ICD10CM,37165833,Malignant lymphoma of lymph nodes of head and neck,Condition,1255807003,Disorder,SNOMED
C82.02,ICD10CM,"Follicular lymphoma grade I, intrathoracic lymph nodes",45537850,lymph,"Follicular lymphoma grade I, intrathoracic lymph nodes",Condition,C82.02,Condition,5-char billing code,ICD10CM,435753,Malignant lymphoma of intrathoracic lymph nodes,Condition,93193008,Disorder,SNOMED
C82.02,ICD10CM,"Follicular lymphoma grade I, intrathoracic lymph nodes",45537850,lymph,"Follicular lymphoma grade I, intrathoracic lymph nodes",Condition,C82.02,Condition,5-char billing code,ICD10CM,4002357,"Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)",Condition,109970006,Disorder,SNOMED
C82.03,ICD10CM,"Follicular lymphoma grade I, intra-abdominal lymph nodes",45542637,lymph,"Follicular lymphoma grade I, intra-abdominal lymph nodes",Condition,C82.03,Condition,5-char billing code,ICD10CM,200349,Malignant lymphoma of intra-abdominal lymph nodes,Condition,93191005,Disorder,SNOMED
C82.03,ICD10CM,"Follicular lymphoma grade I, intra-abdominal lymph nodes",45542637,lymph,"Follicular lymphoma grade I, intra-abdominal lymph nodes",Condition,C82.03,Condition,5-char billing code,ICD10CM,4002357,"Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)",Condition,109970006,Disorder,SNOMED
C82.04,ICD10CM,"Follicular lymphoma grade I, lymph nodes of axilla and upper limb",45566629,lymph,"Follicular lymphoma grade I, lymph nodes of axilla and upper limb",Condition,C82.04,Condition,5-char billing code,ICD10CM,37165865,Malignant lymphoma of lymph nodes of upper limb,Condition,1255906008,Disorder,SNOMED
C82.04,ICD10CM,"Follicular lymphoma grade I, lymph nodes of axilla and upper limb",45566629,lymph,"Follicular lymphoma grade I, lymph nodes of axilla and upper limb",Condition,C82.04,Condition,5-char billing code,ICD10CM,44808015,Follicular lymphoma grade 1,Condition,847481000000109,Disorder,SNOMED
C82.05,ICD10CM,"Follicular lymphoma grade I, lymph nodes of inguinal region and lower limb",45557024,lymph,"Follicular lymphoma grade I, lymph nodes of inguinal region and lower limb",Condition,C82.05,Condition,5-char billing code,ICD10CM,37165866,Malignant lymphoma of lymph nodes of lower limb,Condition,1255907004,Disorder,SNOMED
C82.05,ICD10CM,"Follicular lymphoma grade I, lymph nodes of inguinal region and lower limb",45557024,lymph,"Follicular lymphoma grade I, lymph nodes of inguinal region and lower limb",Condition,C82.05,Condition,5-char billing code,ICD10CM,44808015,Follicular lymphoma grade 1,Condition,847481000000109,Disorder,SNOMED
C82.06,ICD10CM,"Follicular lymphoma grade I, intrapelvic lymph nodes",45590933,lymph,"Follicular lymphoma grade I, intrapelvic lymph nodes",Condition,C82.06,Condition,5-char billing code,ICD10CM,195195,Malignant lymphoma of intrapelvic lymph nodes,Condition,93192003,Disorder,SNOMED
C82.06,ICD10CM,"Follicular lymphoma grade I, intrapelvic lymph nodes",45590933,lymph,"Follicular lymphoma grade I, intrapelvic lymph nodes",Condition,C82.06,Condition,5-char billing code,ICD10CM,4002357,"Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)",Condition,109970006,Disorder,SNOMED
C82.07,ICD10CM,"Follicular lymphoma grade I, spleen",45590934,lymph,"Follicular lymphoma grade I, spleen",Condition,C82.07,Condition,5-char billing code,ICD10CM,200343,Malignant lymphoma of spleen,Condition,93198004,Disorder,SNOMED
C82.07,ICD10CM,"Follicular lymphoma grade I, spleen",45590934,lymph,"Follicular lymphoma grade I, spleen",Condition,C82.07,Condition,5-char billing code,ICD10CM,4002357,"Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)",Condition,109970006,Disorder,SNOMED
C82.08,ICD10CM,"Follicular lymphoma grade I, lymph nodes of multiple sites",45532945,lymph,"Follicular lymphoma grade I, lymph nodes of multiple sites",Condition,C82.08,Condition,5-char billing code,ICD10CM,45765770,Follicular non-Hodgkin's lymphoma diffuse follicle center sub-type grade 1,Condition,702786004,Disorder,SNOMED
C82.09,ICD10CM,"Follicular lymphoma grade I, extranodal and solid organ sites",45571550,lymph,"Follicular lymphoma grade I, extranodal and solid organ sites",Condition,C82.09,Condition,5-char billing code,ICD10CM,4002357,"Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)",Condition,109970006,Disorder,SNOMED
C82.10,ICD10CM,"Follicular lymphoma grade II, unspecified site",45552297,lymph,"Follicular lymphoma grade II, unspecified site",Condition,C82.10,Condition,5-char billing code,ICD10CM,4001329,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)",Condition,109971005,Disorder,SNOMED
C82.11,ICD10CM,"Follicular lymphoma grade II, lymph nodes of head, face, and neck",45537851,lymph,"Follicular lymphoma grade II, lymph nodes of head, face, and neck",Condition,C82.11,Condition,5-char billing code,ICD10CM,4001329,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)",Condition,109971005,Disorder,SNOMED
C82.11,ICD10CM,"Follicular lymphoma grade II, lymph nodes of head, face, and neck",45537851,lymph,"Follicular lymphoma grade II, lymph nodes of head, face, and neck",Condition,C82.11,Condition,5-char billing code,ICD10CM,37165833,Malignant lymphoma of lymph nodes of head and neck,Condition,1255807003,Disorder,SNOMED
C82.12,ICD10CM,"Follicular lymphoma grade II, intrathoracic lymph nodes",45557025,lymph,"Follicular lymphoma grade II, intrathoracic lymph nodes",Condition,C82.12,Condition,5-char billing code,ICD10CM,435753,Malignant lymphoma of intrathoracic lymph nodes,Condition,93193008,Disorder,SNOMED
C82.12,ICD10CM,"Follicular lymphoma grade II, intrathoracic lymph nodes",45557025,lymph,"Follicular lymphoma grade II, intrathoracic lymph nodes",Condition,C82.12,Condition,5-char billing code,ICD10CM,4001329,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)",Condition,109971005,Disorder,SNOMED
C82.13,ICD10CM,"Follicular lymphoma grade II, intra-abdominal lymph nodes",45600541,lymph,"Follicular lymphoma grade II, intra-abdominal lymph nodes",Condition,C82.13,Condition,5-char billing code,ICD10CM,200349,Malignant lymphoma of intra-abdominal lymph nodes,Condition,93191005,Disorder,SNOMED
C82.13,ICD10CM,"Follicular lymphoma grade II, intra-abdominal lymph nodes",45600541,lymph,"Follicular lymphoma grade II, intra-abdominal lymph nodes",Condition,C82.13,Condition,5-char billing code,ICD10CM,4001329,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)",Condition,109971005,Disorder,SNOMED
C82.14,ICD10CM,"Follicular lymphoma grade II, lymph nodes of axilla and upper limb",45571551,lymph,"Follicular lymphoma grade II, lymph nodes of axilla and upper limb",Condition,C82.14,Condition,5-char billing code,ICD10CM,37165865,Malignant lymphoma of lymph nodes of upper limb,Condition,1255906008,Disorder,SNOMED
C82.14,ICD10CM,"Follicular lymphoma grade II, lymph nodes of axilla and upper limb",45571551,lymph,"Follicular lymphoma grade II, lymph nodes of axilla and upper limb",Condition,C82.14,Condition,5-char billing code,ICD10CM,44814156,Follicular lymphoma grade 2,Condition,847631000000107,Disorder,SNOMED
C82.15,ICD10CM,"Follicular lymphoma grade II, lymph nodes of inguinal region and lower limb",45561843,lymph,"Follicular lymphoma grade II, lymph nodes of inguinal region and lower limb",Condition,C82.15,Condition,5-char billing code,ICD10CM,37165866,Malignant lymphoma of lymph nodes of lower limb,Condition,1255907004,Disorder,SNOMED
C82.15,ICD10CM,"Follicular lymphoma grade II, lymph nodes of inguinal region and lower limb",45561843,lymph,"Follicular lymphoma grade II, lymph nodes of inguinal region and lower limb",Condition,C82.15,Condition,5-char billing code,ICD10CM,44814156,Follicular lymphoma grade 2,Condition,847631000000107,Disorder,SNOMED
C82.16,ICD10CM,"Follicular lymphoma grade II, intrapelvic lymph nodes",45576349,lymph,"Follicular lymphoma grade II, intrapelvic lymph nodes",Condition,C82.16,Condition,5-char billing code,ICD10CM,195195,Malignant lymphoma of intrapelvic lymph nodes,Condition,93192003,Disorder,SNOMED
C82.16,ICD10CM,"Follicular lymphoma grade II, intrapelvic lymph nodes",45576349,lymph,"Follicular lymphoma grade II, intrapelvic lymph nodes",Condition,C82.16,Condition,5-char billing code,ICD10CM,4001329,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)",Condition,109971005,Disorder,SNOMED
C82.17,ICD10CM,"Follicular lymphoma grade II, spleen",45595699,lymph,"Follicular lymphoma grade II, spleen",Condition,C82.17,Condition,5-char billing code,ICD10CM,200343,Malignant lymphoma of spleen,Condition,93198004,Disorder,SNOMED
C82.17,ICD10CM,"Follicular lymphoma grade II, spleen",45595699,lymph,"Follicular lymphoma grade II, spleen",Condition,C82.17,Condition,5-char billing code,ICD10CM,4001329,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)",Condition,109971005,Disorder,SNOMED
C82.18,ICD10CM,"Follicular lymphoma grade II, lymph nodes of multiple sites",45537852,lymph,"Follicular lymphoma grade II, lymph nodes of multiple sites",Condition,C82.18,Condition,5-char billing code,ICD10CM,132841,Malignant lymphoma of lymph nodes of multiple sites,Condition,93197009,Disorder,SNOMED
C82.18,ICD10CM,"Follicular lymphoma grade II, lymph nodes of multiple sites",45537852,lymph,"Follicular lymphoma grade II, lymph nodes of multiple sites",Condition,C82.18,Condition,5-char billing code,ICD10CM,4001329,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)",Condition,109971005,Disorder,SNOMED
C82.19,ICD10CM,"Follicular lymphoma grade II, extranodal and solid organ sites",45581234,lymph,"Follicular lymphoma grade II, extranodal and solid organ sites",Condition,C82.19,Condition,5-char billing code,ICD10CM,4001329,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)",Condition,109971005,Disorder,SNOMED
C82.20,ICD10CM,"Follicular lymphoma grade III, unspecified, unspecified site",45576350,lymph,"Follicular lymphoma grade III, unspecified, unspecified site",Condition,C82.20,Condition,5-char billing code,ICD10CM,4003833,"Follicular non-Hodgkin's lymphoma, large cell (clinical)",Condition,109972003,Disorder,SNOMED
C82.21,ICD10CM,"Follicular lymphoma grade III, unspecified, lymph nodes of head, face, and neck",45595700,lymph,"Follicular lymphoma grade III, unspecified, lymph nodes of head, face, and neck",Condition,C82.21,Condition,5-char billing code,ICD10CM,4003833,"Follicular non-Hodgkin's lymphoma, large cell (clinical)",Condition,109972003,Disorder,SNOMED
C82.21,ICD10CM,"Follicular lymphoma grade III, unspecified, lymph nodes of head, face, and neck",45595700,lymph,"Follicular lymphoma grade III, unspecified, lymph nodes of head, face, and neck",Condition,C82.21,Condition,5-char billing code,ICD10CM,37165833,Malignant lymphoma of lymph nodes of head and neck,Condition,1255807003,Disorder,SNOMED
C82.22,ICD10CM,"Follicular lymphoma grade III, unspecified, intrathoracic lymph nodes",45537853,lymph,"Follicular lymphoma grade III, unspecified, intrathoracic lymph nodes",Condition,C82.22,Condition,5-char billing code,ICD10CM,435753,Malignant lymphoma of intrathoracic lymph nodes,Condition,93193008,Disorder,SNOMED
C82.22,ICD10CM,"Follicular lymphoma grade III, unspecified, intrathoracic lymph nodes",45537853,lymph,"Follicular lymphoma grade III, unspecified, intrathoracic lymph nodes",Condition,C82.22,Condition,5-char billing code,ICD10CM,4003833,"Follicular non-Hodgkin's lymphoma, large cell (clinical)",Condition,109972003,Disorder,SNOMED
C82.23,ICD10CM,"Follicular lymphoma grade III, unspecified, intra-abdominal lymph nodes",45566630,lymph,"Follicular lymphoma grade III, unspecified, intra-abdominal lymph nodes",Condition,C82.23,Condition,5-char billing code,ICD10CM,200349,Malignant lymphoma of intra-abdominal lymph nodes,Condition,93191005,Disorder,SNOMED
C82.23,ICD10CM,"Follicular lymphoma grade III, unspecified, intra-abdominal lymph nodes",45566630,lymph,"Follicular lymphoma grade III, unspecified, intra-abdominal lymph nodes",Condition,C82.23,Condition,5-char billing code,ICD10CM,4003833,"Follicular non-Hodgkin's lymphoma, large cell (clinical)",Condition,109972003,Disorder,SNOMED
C82.24,ICD10CM,"Follicular lymphoma grade III, unspecified, lymph nodes of axilla and upper limb",45595701,lymph,"Follicular lymphoma grade III, unspecified, lymph nodes of axilla and upper limb",Condition,C82.24,Condition,5-char billing code,ICD10CM,37165865,Malignant lymphoma of lymph nodes of upper limb,Condition,1255906008,Disorder,SNOMED
C82.24,ICD10CM,"Follicular lymphoma grade III, unspecified, lymph nodes of axilla and upper limb",45595701,lymph,"Follicular lymphoma grade III, unspecified, lymph nodes of axilla and upper limb",Condition,C82.24,Condition,5-char billing code,ICD10CM,44808028,Follicular lymphoma grade 3,Condition,847651000000100,Disorder,SNOMED
C82.25,ICD10CM,"Follicular lymphoma grade III, unspecified, lymph nodes of inguinal region and lower limb",45547534,lymph,"Follicular lymphoma grade III, unspecified, lymph nodes of inguinal region and lower limb",Condition,C82.25,Condition,5-char billing code,ICD10CM,37165866,Malignant lymphoma of lymph nodes of lower limb,Condition,1255907004,Disorder,SNOMED
C82.25,ICD10CM,"Follicular lymphoma grade III, unspecified, lymph nodes of inguinal region and lower limb",45547534,lymph,"Follicular lymphoma grade III, unspecified, lymph nodes of inguinal region and lower limb",Condition,C82.25,Condition,5-char billing code,ICD10CM,44808028,Follicular lymphoma grade 3,Condition,847651000000100,Disorder,SNOMED
C82.26,ICD10CM,"Follicular lymphoma grade III, unspecified, intrapelvic lymph nodes",45586032,lymph,"Follicular lymphoma grade III, unspecified, intrapelvic lymph nodes",Condition,C82.26,Condition,5-char billing code,ICD10CM,195195,Malignant lymphoma of intrapelvic lymph nodes,Condition,93192003,Disorder,SNOMED
C82.26,ICD10CM,"Follicular lymphoma grade III, unspecified, intrapelvic lymph nodes",45586032,lymph,"Follicular lymphoma grade III, unspecified, intrapelvic lymph nodes",Condition,C82.26,Condition,5-char billing code,ICD10CM,4003833,"Follicular non-Hodgkin's lymphoma, large cell (clinical)",Condition,109972003,Disorder,SNOMED
C82.27,ICD10CM,"Follicular lymphoma grade III, unspecified, spleen",45590935,lymph,"Follicular lymphoma grade III, unspecified, spleen",Condition,C82.27,Condition,5-char billing code,ICD10CM,200343,Malignant lymphoma of spleen,Condition,93198004,Disorder,SNOMED
C82.27,ICD10CM,"Follicular lymphoma grade III, unspecified, spleen",45590935,lymph,"Follicular lymphoma grade III, unspecified, spleen",Condition,C82.27,Condition,5-char billing code,ICD10CM,4003833,"Follicular non-Hodgkin's lymphoma, large cell (clinical)",Condition,109972003,Disorder,SNOMED
C82.28,ICD10CM,"Follicular lymphoma grade III, unspecified, lymph nodes of multiple sites",45586033,lymph,"Follicular lymphoma grade III, unspecified, lymph nodes of multiple sites",Condition,C82.28,Condition,5-char billing code,ICD10CM,132841,Malignant lymphoma of lymph nodes of multiple sites,Condition,93197009,Disorder,SNOMED
C82.28,ICD10CM,"Follicular lymphoma grade III, unspecified, lymph nodes of multiple sites",45586033,lymph,"Follicular lymphoma grade III, unspecified, lymph nodes of multiple sites",Condition,C82.28,Condition,5-char billing code,ICD10CM,4003833,"Follicular non-Hodgkin's lymphoma, large cell (clinical)",Condition,109972003,Disorder,SNOMED
