CUI,CODE,STR,PREFIX_CODE
C0349251,F50-F59,Behavioral syndromes associated with physiological disturbances and physical factors (F50-F59),F57
C0349251,F50-F59,Behavioral syndromes associated with physiological disturbances and physical factors (F50-F59),F58
C0349251,F50-F59,Behavioral syndromes associated with physiological disturbances and physical factors (F50-F59),F59
C0349297,F60-F69,Disorders of adult personality and behavior (F60-F69),F60
C0349297,F60-F69,Disorders of adult personality and behavior (F60-F69),F61
C0349297,F60-F69,Disorders of adult personality and behavior (F60-F69),F62
C0349297,F60-F69,Disorders of adult personality and behavior (F60-F69),F63
C0349297,F60-F69,Disorders of adult personality and behavior (F60-F69),F64
C0349297,F60-F69,Disorders of adult personality and behavior (F60-F69),F65
C0349297,F60-F69,Disorders of adult personality and behavior (F60-F69),F66
C0349297,F60-F69,Disorders of adult personality and behavior (F60-F69),F67
C0349297,F60-F69,Disorders of adult personality and behavior (F60-F69),F68
C0349297,F60-F69,Disorders of adult personality and behavior (F60-F69),F69
C3263953,F70-F79,Intellectual Disabilities (F70-F79),F70
C3263953,F70-F79,Intellectual Disabilities (F70-F79),F71
C3263953,F70-F79,Intellectual Disabilities (F70-F79),F72
C3263953,F70-F79,Intellectual Disabilities (F70-F79),F73
C3263953,F70-F79,Intellectual Disabilities (F70-F79),F74
C3263953,F70-F79,Intellectual Disabilities (F70-F79),F75
C3263953,F70-F79,Intellectual Disabilities (F70-F79),F76
C3263953,F70-F79,Intellectual Disabilities (F70-F79),F77
C3263953,F70-F79,Intellectual Disabilities (F70-F79),F78
C3263953,F70-F79,Intellectual Disabilities (F70-F79),F79
C2874989,F80-F89,Pervasive and specific developmental disorders (F80-F89),F80
C2874989,F80-F89,Pervasive and specific developmental disorders (F80-F89),F81
C2874989,F80-F89,Pervasive and specific developmental disorders (F80-F89),F82
C2874989,F80-F89,Pervasive and specific developmental disorders (F80-F89),F83
C2874989,F80-F89,Pervasive and specific developmental disorders (F80-F89),F84
C2874989,F80-F89,Pervasive and specific developmental disorders (F80-F89),F85
C2874989,F80-F89,Pervasive and specific developmental disorders (F80-F89),F86
C2874989,F80-F89,Pervasive and specific developmental disorders (F80-F89),F87
C2874989,F80-F89,Pervasive and specific developmental disorders (F80-F89),F88
C2874989,F80-F89,Pervasive and specific developmental disorders (F80-F89),F89
C0349350,F90-F98,Behavioral and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F90
C0349350,F90-F98,Behavioral and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F91
C0349350,F90-F98,Behavioral and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F92
C0349350,F90-F98,Behavioral and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F93
C0349350,F90-F98,Behavioral and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F94
C0349350,F90-F98,Behavioral and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F95
C0349350,F90-F98,Behavioral and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F96
C0349350,F90-F98,Behavioral and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F97
C0349350,F90-F98,Behavioral and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),F98
C0004936,F99-F99,Unspecified mental disorder (F99),F99
C0178264,G00-G09,Inflammatory diseases of the central nervous system (G00-G09),G00
C0178264,G00-G09,Inflammatory diseases of the central nervous system (G00-G09),G01
C0178264,G00-G09,Inflammatory diseases of the central nervous system (G00-G09),G02
C0178264,G00-G09,Inflammatory diseases of the central nervous system (G00-G09),G03
C0178264,G00-G09,Inflammatory diseases of the central nervous system (G00-G09),G04
C0178264,G00-G09,Inflammatory diseases of the central nervous system (G00-G09),G05
C0178264,G00-G09,Inflammatory diseases of the central nervous system (G00-G09),G06
C0178264,G00-G09,Inflammatory diseases of the central nervous system (G00-G09),G07
C0178264,G00-G09,Inflammatory diseases of the central nervous system (G00-G09),G08
C0178264,G00-G09,Inflammatory diseases of the central nervous system (G00-G09),G09
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G00
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G01
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G02
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G03
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G04
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G05
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G06
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G07
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G08
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G09
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G10
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G11
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G12
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G13
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G14
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G15
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G16
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G17
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G18
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G19
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G20
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G21
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G22
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G23
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G24
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G25
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G26
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G27
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G28
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G29
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G30
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G31
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G32
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G33
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G34
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G35
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G36
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G37
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G38
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G39
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G40
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G41
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G42
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G43
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G44
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G45
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G46
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G47
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G48
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G49
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G50
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G51
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G52
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G53
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G54
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G55
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G56
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G57
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G58
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G59
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G60
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G61
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G62
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G63
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G64
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G65
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G66
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G67
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G68
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G69
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G70
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G71
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G72
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G73
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G74
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G75
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G76
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G77
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G78
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G79
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G80
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G81
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G82
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G83
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G84
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G85
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G86
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G87
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G88
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G89
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G90
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G91
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G92
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G93
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G94
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G95
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G96
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G97
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G98
C0027765,G00-G99,Diseases of the nervous system (G00-G99),G99
C0477347,G10-G14,Systemic atrophies primarily affecting the central nervous system (G10-G14),G10
C0477347,G10-G14,Systemic atrophies primarily affecting the central nervous system (G10-G14),G11
C0477347,G10-G14,Systemic atrophies primarily affecting the central nervous system (G10-G14),G12
C0477347,G10-G14,Systemic atrophies primarily affecting the central nervous system (G10-G14),G13
C0477347,G10-G14,Systemic atrophies primarily affecting the central nervous system (G10-G14),G14
C0477355,G20-G26,Extrapyramidal and movement disorders (G20-G26),G20
C0477355,G20-G26,Extrapyramidal and movement disorders (G20-G26),G21
C0477355,G20-G26,Extrapyramidal and movement disorders (G20-G26),G22
C0477355,G20-G26,Extrapyramidal and movement disorders (G20-G26),G23
C0477355,G20-G26,Extrapyramidal and movement disorders (G20-G26),G24
C0477355,G20-G26,Extrapyramidal and movement disorders (G20-G26),G25
C0477355,G20-G26,Extrapyramidal and movement disorders (G20-G26),G26
C0393643,G30-G32,Other degenerative diseases of the nervous system (G30-G32),G30
C0393643,G30-G32,Other degenerative diseases of the nervous system (G30-G32),G31
C0393643,G30-G32,Other degenerative diseases of the nervous system (G30-G32),G32
C0011302,G35-G37,Demyelinating diseases of the central nervous system (G35-G37),G35
C0011302,G35-G37,Demyelinating diseases of the central nervous system (G35-G37),G36
C0011302,G35-G37,Demyelinating diseases of the central nervous system (G35-G37),G37
C0477369,G40-G47,Episodic and paroxysmal disorders (G40-G47),G40
C0477369,G40-G47,Episodic and paroxysmal disorders (G40-G47),G41
C0477369,G40-G47,Episodic and paroxysmal disorders (G40-G47),G42
C0477369,G40-G47,Episodic and paroxysmal disorders (G40-G47),G43
C0477369,G40-G47,Episodic and paroxysmal disorders (G40-G47),G44
C0477369,G40-G47,Episodic and paroxysmal disorders (G40-G47),G45
C0477369,G40-G47,Episodic and paroxysmal disorders (G40-G47),G46
C0477369,G40-G47,Episodic and paroxysmal disorders (G40-G47),G47
C0694454,G50-G59,"Nerve, nerve root and plexus disorders (G50-G59)",G50
C0694454,G50-G59,"Nerve, nerve root and plexus disorders (G50-G59)",G51
C0694454,G50-G59,"Nerve, nerve root and plexus disorders (G50-G59)",G52
C0694454,G50-G59,"Nerve, nerve root and plexus disorders (G50-G59)",G53
C0694454,G50-G59,"Nerve, nerve root and plexus disorders (G50-G59)",G54
C0694454,G50-G59,"Nerve, nerve root and plexus disorders (G50-G59)",G55
C0694454,G50-G59,"Nerve, nerve root and plexus disorders (G50-G59)",G56
C0694454,G50-G59,"Nerve, nerve root and plexus disorders (G50-G59)",G57
C0694454,G50-G59,"Nerve, nerve root and plexus disorders (G50-G59)",G58
C0694454,G50-G59,"Nerve, nerve root and plexus disorders (G50-G59)",G59
C2976882,G60-G65,Polyneuropathies and other disorders of the peripheral nervous system (G60-G65),G60
C2976882,G60-G65,Polyneuropathies and other disorders of the peripheral nervous system (G60-G65),G61
C2976882,G60-G65,Polyneuropathies and other disorders of the peripheral nervous system (G60-G65),G62
C2976882,G60-G65,Polyneuropathies and other disorders of the peripheral nervous system (G60-G65),G63
C2976882,G60-G65,Polyneuropathies and other disorders of the peripheral nervous system (G60-G65),G64
C2976882,G60-G65,Polyneuropathies and other disorders of the peripheral nervous system (G60-G65),G65
C0477403,G70-G73,Diseases of myoneural junction and muscle (G70-G73),G70
C0477403,G70-G73,Diseases of myoneural junction and muscle (G70-G73),G71
C0477403,G70-G73,Diseases of myoneural junction and muscle (G70-G73),G72
C0477403,G70-G73,Diseases of myoneural junction and muscle (G70-G73),G73
C0477414,G80-G83,Cerebral palsy and other paralytic syndromes (G80-G83),G80
C0477414,G80-G83,Cerebral palsy and other paralytic syndromes (G80-G83),G81
C0477414,G80-G83,Cerebral palsy and other paralytic syndromes (G80-G83),G82
C0477414,G80-G83,Cerebral palsy and other paralytic syndromes (G80-G83),G83
C0154725,G89-G99,Other disorders of the nervous system (G89-G99),G89
C0154725,G89-G99,Other disorders of the nervous system (G89-G99),G90
C0154725,G89-G99,Other disorders of the nervous system (G89-G99),G91
C0154725,G89-G99,Other disorders of the nervous system (G89-G99),G92
C0154725,G89-G99,Other disorders of the nervous system (G89-G99),G93
C0154725,G89-G99,Other disorders of the nervous system (G89-G99),G94
C0154725,G89-G99,Other disorders of the nervous system (G89-G99),G95
C0154725,G89-G99,Other disorders of the nervous system (G89-G99),G96
C0154725,G89-G99,Other disorders of the nervous system (G89-G99),G97
C0154725,G89-G99,Other disorders of the nervous system (G89-G99),G98
C0154725,G89-G99,Other disorders of the nervous system (G89-G99),G99
C0348508,H00-H05,"Disorders of eyelid, lacrimal system and orbit (H00-H05)",H00
C0348508,H00-H05,"Disorders of eyelid, lacrimal system and orbit (H00-H05)",H01
C0348508,H00-H05,"Disorders of eyelid, lacrimal system and orbit (H00-H05)",H02
C0348508,H00-H05,"Disorders of eyelid, lacrimal system and orbit (H00-H05)",H03
C0348508,H00-H05,"Disorders of eyelid, lacrimal system and orbit (H00-H05)",H04
C0348508,H00-H05,"Disorders of eyelid, lacrimal system and orbit (H00-H05)",H05
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H00
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H01
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H02
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H03
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H04
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H05
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H06
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H07
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H08
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H09
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H10
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H11
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H12
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H13
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H14
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H15
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H16
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H17
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H18
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H19
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H20
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H21
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H22
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H23
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H24
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H25
C1314803,H00-H59,Diseases of the eye and adnexa (H00-H59),H26
