code,code_type,description,concept_id,code_class
C83.02,ICD10CM,"Small cell B-cell lymphoma, intrathoracic lymph nodes",45537858,canc
C83.04,ICD10CM,"Small cell B-cell lymphoma, lymph nodes of axilla and upper limb",45605305,canc
C83.53,ICD10CM,"Lymphoblastic (diffuse) lymphoma, intra-abdominal lymph nodes",45586046,canc
C83.80,ICD10CM,"Other non-follicular lymphoma, unspecified site",45532951,canc
C83.86,ICD10CM,"Other non-follicular lymphoma, intrapelvic lymph nodes",45557031,canc
C84.61,ICD10CM,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck",45571562,canc
C84.75,ICD10CM,"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of inguinal region and lower limb",45586052,canc
C84.77,ICD10CM,"Anaplastic large cell lymphoma, ALK-negative, spleen",45605321,canc
C84.Z8,ICD10CM,"Other mature T/NK-cell lymphomas, lymph nodes of multiple sites",45552307,canc
C85.13,ICD10CM,"Unspecified B-cell lymphoma, intra-abdominal lymph nodes",45590955,canc
C85.15,ICD10CM,"Unspecified B-cell lymphoma, lymph nodes of inguinal region and lower limb",45595713,canc
C85.22,ICD10CM,"Mediastinal (thymic) large B-cell lymphoma, intrathoracic lymph nodes",45586057,canc
C85.80,ICD10CM,"Other specified types of non-Hodgkin lymphoma, unspecified site",45561866,canc
C85.88,ICD10CM,"Other specified types of non-Hodgkin lymphoma, lymph nodes of multiple sites",45576364,canc
C85.94,ICD10CM,"Non-Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",45561868,canc
C91.11,ICD10CM,Chronic lymphocytic leukemia of B-cell type in remission,45561871,canc
C91.40,ICD10CM,Hairy cell leukemia not having achieved remission,45590964,canc
C91.62,ICD10CM,"Prolymphocytic leukemia of T-cell type, in relapse",45595718,canc
C92.00,ICD10CM,"Acute myeloblastic leukemia, not having achieved remission",45547554,canc
C92.11,ICD10CM,"Chronic myeloid leukemia, BCR/ABL-positive, in remission",45595721,canc
C92.42,ICD10CM,"Acute promyelocytic leukemia, in relapse",45605331,canc
C92.90,ICD10CM,"Myeloid leukemia, unspecified, not having achieved remission",45561879,canc
C93.00,ICD10CM,"Acute monoblastic/monocytic leukemia, not having achieved remission",45581257,canc
C93.02,ICD10CM,"Acute monoblastic/monocytic leukemia, in relapse",45537878,canc
C94.42,ICD10CM,"Acute panmyelosis with myelofibrosis, in relapse",45581260,canc
C95.90,ICD10CM,"Leukemia, unspecified not having achieved remission",45590968,canc
C49.A1,ICD10CM,Gastrointestinal stromal tumor of esophagus,37200004,canc
C93.Z0,ICD10CM,"Other monocytic leukemia, not having achieved remission",45605334,canc
C83.39,ICD10CM,"Diffuse large B-cell lymphoma, extranodal and solid organ sites",45557027,canc
C82.64,ICD10CM,"Cutaneous follicle center lymphoma, lymph nodes of axilla and upper limb",45566632,canc
C81.70,ICD10CM,"Other Hodgkin lymphoma, unspecified site",45590932,canc
C81.71,ICD10CM,"Other Hodgkin lymphoma, lymph nodes of head, face, and neck",45561841,canc
C81.76,ICD10CM,"Other Hodgkin lymphoma, intrapelvic lymph nodes",45595697,canc
C84.48,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of multiple sites",45605317,canc
C67.9,ICD10CM,"Malignant neoplasm of bladder, unspecified",35206283,canc
C43.9,ICD10CM,"Malignant melanoma of skin, unspecified",35206203,canc
C08.0,ICD10CM,Malignant neoplasm of submandibular gland,35206081,canc
C04.9,ICD10CM,"Malignant neoplasm of floor of mouth, unspecified",35206070,canc
C10.3,ICD10CM,Malignant neoplasm of posterior wall of oropharynx,35206091,canc
C11.3,ICD10CM,Malignant neoplasm of anterior wall of nasopharynx,35206098,canc
C17.0,ICD10CM,Malignant neoplasm of duodenum,35206124,canc
C19,ICD10CM,Malignant neoplasm of rectosigmoid junction,35206140,canc
C25.0,ICD10CM,Malignant neoplasm of head of pancreas,35206158,canc
C32.1,ICD10CM,Malignant neoplasm of supraglottis,35206178,canc
C38.3,ICD10CM,"Malignant neoplasm of mediastinum, part unspecified",35206189,canc
C39.0,ICD10CM,"Malignant neoplasm of upper respiratory tract, part unspecified",35206192,canc
C57.3,ICD10CM,Malignant neoplasm of parametrium,35206255,canc
C60.1,ICD10CM,Malignant neoplasm of glans penis,35206262,canc
C60.9,ICD10CM,"Malignant neoplasm of penis, unspecified",35206265,canc
C81.44,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of axilla and upper limb",45532943,canc
C81.46,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, intrapelvic lymph nodes",45595696,canc
C81.26,ICD10CM,"Mixed cellularity Hodgkin lymphoma, intrapelvic lymph nodes",45552292,canc
C81.32,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, intrathoracic lymph nodes",45537849,canc
C84.05,ICD10CM,"Mycosis fungoides, lymph nodes of inguinal region and lower limb",45552305,canc
C84.13,ICD10CM,"Sézary disease, intra-abdominal lymph nodes",45581243,canc
C96.A,ICD10CM,Histiocytic sarcoma,45581266,canc
C49.4,ICD10CM,Malignant neoplasm of connective and soft tissue of abdomen,35206232,canc
C71.5,ICD10CM,Malignant neoplasm of cerebral ventricle,35206296,canc
C47.9,ICD10CM,"Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified",35206225,canc
C47.0,ICD10CM,"Malignant neoplasm of peripheral nerves of head, face and neck",35206219,canc
C24.8,ICD10CM,Malignant neoplasm of overlapping sites of biliary tract,35206156,canc
C03.1,ICD10CM,Malignant neoplasm of lower gum,35206065,canc
C10.8,ICD10CM,Malignant neoplasm of overlapping sites of oropharynx,35206093,canc
C13.0,ICD10CM,Malignant neoplasm of postcricoid region,35206102,canc
C14.8,ICD10CM,"Malignant neoplasm of overlapping sites of lip, oral cavity and pharynx",35206109,canc
C25.4,ICD10CM,Malignant neoplasm of endocrine pancreas,35206162,canc
C30.1,ICD10CM,Malignant neoplasm of middle ear,35206170,canc
C54.3,ICD10CM,Malignant neoplasm of fundus uteri,35206250,canc
C67.2,ICD10CM,Malignant neoplasm of lateral wall of bladder,35206276,canc
C75.1,ICD10CM,Malignant neoplasm of pituitary gland,35206306,canc
C43.52,ICD10CM,Malignant melanoma of skin of breast,45585993,canc
C20,ICD10CM,Malignant neoplasm of rectum,35206141,canc
C96.4,ICD10CM,Sarcoma of dendritic cells (accessory cells),920125,canc
C90.12,ICD10CM,Plasma cell leukemia in relapse,45595717,canc
C92.Z2,ICD10CM,"Other myeloid leukemia, in relapse",45586069,canc
C92.92,ICD10CM,"Myeloid leukemia, unspecified in relapse",45571573,canc
C34.30,ICD10CM,"Malignant neoplasm of lower lobe, unspecified bronchus or lung",45566582,canc
C34.90,ICD10CM,Malignant neoplasm of unspecified part of unspecified bronchus or lung,45590885,canc
C40.01,ICD10CM,Malignant neoplasm of scapula and long bones of right upper limb,45542593,canc
C40.22,ICD10CM,Malignant neoplasm of long bones of left lower limb,45581209,canc
C40.31,ICD10CM,Malignant neoplasm of short bones of right lower limb,45547488,canc
C43.22,ICD10CM,Malignant melanoma of left ear and external auricular canal,45566584,canc
C43.30,ICD10CM,Malignant melanoma of unspecified part of face,45605271,canc
C46.50,ICD10CM,Kaposi's sarcoma of unspecified lung,45552256,canc
C50.021,ICD10CM,"Malignant neoplasm of nipple and areola, right male breast",45566600,canc
C50.111,ICD10CM,Malignant neoplasm of central portion of right female breast,45532911,canc
C50.121,ICD10CM,Malignant neoplasm of central portion of right male breast,45532912,canc
C50.222,ICD10CM,Malignant neoplasm of upper-inner quadrant of left male breast,45595667,canc
C50.312,ICD10CM,Malignant neoplasm of lower-inner quadrant of left female breast,45576325,canc
C50.322,ICD10CM,Malignant neoplasm of lower-inner quadrant of left male breast,45586012,canc
C50.911,ICD10CM,Malignant neoplasm of unspecified site of right female breast,45586014,canc
C62.02,ICD10CM,Malignant neoplasm of undescended left testis,45557001,canc
C63.11,ICD10CM,Malignant neoplasm of right spermatic cord,45561822,canc
C69.21,ICD10CM,Malignant neoplasm of right retina,45552273,canc
C69.82,ICD10CM,Malignant neoplasm of overlapping sites of left eye and adnexa,45605285,canc
C69.90,ICD10CM,Malignant neoplasm of unspecified site of unspecified eye,45537833,canc
C69.91,ICD10CM,Malignant neoplasm of unspecified site of right eye,45537834,canc
C74.01,ICD10CM,Malignant neoplasm of cortex of right adrenal gland,45586026,canc
C81.04,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb",45566621,canc
C81.95,ICD10CM,"Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb",45552296,canc
C82.00,ICD10CM,"Follicular lymphoma grade I, unspecified site",45557023,canc
C82.10,ICD10CM,"Follicular lymphoma grade II, unspecified site",45552297,canc
C82.17,ICD10CM,"Follicular lymphoma grade II, spleen",45595699,canc
C82.29,ICD10CM,"Follicular lymphoma grade III, unspecified, extranodal and solid organ sites",45571552,canc
C82.41,ICD10CM,"Follicular lymphoma grade IIIb, lymph nodes of head, face, and neck",45542640,canc
C82.47,ICD10CM,"Follicular lymphoma grade IIIb, spleen",45537854,canc
C82.92,ICD10CM,"Follicular lymphoma, unspecified, intrathoracic lymph nodes",45581238,canc
C82.97,ICD10CM,"Follicular lymphoma, unspecified, spleen",45561848,canc
C83.36,ICD10CM,"Diffuse large B-cell lymphoma, intrapelvic lymph nodes",45547540,canc
C83.50,ICD10CM,"Lymphoblastic (diffuse) lymphoma, unspecified site",45586045,canc
C83.81,ICD10CM,"Other non-follicular lymphoma, lymph nodes of head, face, and neck",45605311,canc
C83.82,ICD10CM,"Other non-follicular lymphoma, intrathoracic lymph nodes",45590946,canc
C83.84,ICD10CM,"Other non-follicular lymphoma, lymph nodes of axilla and upper limb",45552304,canc
C83.89,ICD10CM,"Other non-follicular lymphoma, extranodal and solid organ sites",45532952,canc
C83.93,ICD10CM,"Non-follicular (diffuse) lymphoma, unspecified, intra-abdominal lymph nodes",45581241,canc
C83.97,ICD10CM,"Non-follicular (diffuse) lymphoma, unspecified, spleen",45537862,canc
C84.63,ICD10CM,"Anaplastic large cell lymphoma, ALK-positive, intra-abdominal lymph nodes",45552306,canc
C84.66,ICD10CM,"Anaplastic large cell lymphoma, ALK-positive, intrapelvic lymph nodes",45561859,canc
C84.67,ICD10CM,"Anaplastic large cell lymphoma, ALK-positive, spleen",45605319,canc
C84.A2,ICD10CM,"Cutaneous T-cell lymphoma, unspecified, intrathoracic lymph nodes",45586055,canc
C84.Z2,ICD10CM,"Other mature T/NK-cell lymphomas, intrathoracic lymph nodes",45547546,canc
C84.Z9,ICD10CM,"Other mature T/NK-cell lymphomas, extranodal and solid organ sites",45561863,canc
C85.11,ICD10CM,"Unspecified B-cell lymphoma, lymph nodes of head, face, and neck",45581247,canc
C85.92,ICD10CM,"Non-Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",45547549,canc
C85.93,ICD10CM,"Non-Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",45600559,canc
C90.00,ICD10CM,Multiple myeloma not having achieved remission,45605329,canc
C91.50,ICD10CM,Adult T-cell lymphoma/leukemia (HTLV-1-associated) not having achieved remission,45561873,canc
C92.12,ICD10CM,"Chronic myeloid leukemia, BCR/ABL-positive, in relapse",45547555,canc
C93.01,ICD10CM,"Acute monoblastic/monocytic leukemia, in remission",45571574,canc
C94.41,ICD10CM,"Acute panmyelosis with myelofibrosis, in remission",45552316,canc
C82.66,ICD10CM,"Cutaneous follicle center lymphoma, intrapelvic lymph nodes",45581237,canc
C49.A0,ICD10CM,"Gastrointestinal stromal tumor, unspecified site",37200003,canc
C81.25,ICD10CM,"Mixed cellularity Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45537848,canc
C81.31,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of head, face, and neck",45566624,canc
C94.02,ICD10CM,"Acute erythroid leukemia, in relapse",45566650,canc
C84.40,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, unspecified site",45542652,canc
C84.44,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of axilla and upper limb",45542653,canc
C83.70,ICD10CM,"Burkitt lymphoma, unspecified site",45566635,canc
C54.1,ICD10CM,Malignant neoplasm of endometrium,35206248,canc
C88.2,ICD10CM,Heavy chain disease,35206427,canc
C84.10,ICD10CM,"Sézary disease, unspecified site",45586049,canc
C00.9,ICD10CM,"Malignant neoplasm of lip, unspecified",35206055,canc
C01,ICD10CM,Malignant neoplasm of base of tongue,35206056,canc
C02.0,ICD10CM,Malignant neoplasm of dorsal surface of tongue,35206057,canc
C10.0,ICD10CM,Malignant neoplasm of vallecula,35206088,canc
C10.2,ICD10CM,Malignant neoplasm of lateral wall of oropharynx,35206090,canc
C11.0,ICD10CM,Malignant neoplasm of superior wall of nasopharynx,35206095,canc
C14.0,ICD10CM,"Malignant neoplasm of pharynx, unspecified",35206107,canc
C15.5,ICD10CM,Malignant neoplasm of lower third of esophagus,35206112,canc
C16.4,ICD10CM,Malignant neoplasm of pylorus,35206119,canc
C16.2,ICD10CM,Malignant neoplasm of body of stomach,35206117,canc
C18.0,ICD10CM,Malignant neoplasm of cecum,35206130,canc
C25.3,ICD10CM,Malignant neoplasm of pancreatic duct,35206161,canc
C48.1,ICD10CM,Malignant neoplasm of specified parts of peritoneum,35206227,canc
C31.1,ICD10CM,Malignant neoplasm of ethmoidal sinus,35206172,canc
C31.3,ICD10CM,Malignant neoplasm of sphenoid sinus,35206174,canc
C32.2,ICD10CM,Malignant neoplasm of subglottis,35206179,canc
C38.4,ICD10CM,Malignant neoplasm of pleura,35206190,canc
C46.0,ICD10CM,Kaposi's sarcoma of skin,35206213,canc
C57.4,ICD10CM,"Malignant neoplasm of uterine adnexa, unspecified",35206256,canc
C51.2,ICD10CM,Malignant neoplasm of clitoris,35206239,canc
C67.3,ICD10CM,Malignant neoplasm of anterior wall of bladder,35206277,canc
C67.5,ICD10CM,Malignant neoplasm of bladder neck,35206279,canc
C67.7,ICD10CM,Malignant neoplasm of urachus,35206281,canc
C76.2,ICD10CM,Malignant neoplasm of abdomen,35206315,canc
C83.78,ICD10CM,"Burkitt lymphoma, lymph nodes of multiple sites",45561854,canc
C81.14,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of axilla and upper limb",45532942,canc
C81.21,ICD10CM,"Mixed cellularity Hodgkin lymphoma, lymph nodes of head, face, and neck",45552291,canc
C81.36,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, intrapelvic lymph nodes",45605295,canc
C84.12,ICD10CM,"Sézary disease, intrathoracic lymph nodes",45557032,canc
C84.17,ICD10CM,"Sézary disease, spleen",45605315,canc
C91.01,ICD10CM,"Acute lymphoblastic leukemia, in remission",45557040,canc
C91.Z1,ICD10CM,"Other lymphoid leukemia, in remission",45542664,canc
C91.52,ICD10CM,"Adult T-cell lymphoma/leukemia (HTLV-1-associated), in relapse",45586063,canc
C22.9,ICD10CM,"Malignant neoplasm of liver, not specified as primary or secondary",35206152,canc
C22.3,ICD10CM,Angiosarcoma of liver,35206149,canc
C68.9,ICD10CM,"Malignant neoplasm of urinary organ, unspecified",35206287,canc
C72.1,ICD10CM,Malignant neoplasm of cauda equina,35206302,canc
C15.8,ICD10CM,Malignant neoplasm of overlapping sites of esophagus,35206113,canc
C61,ICD10CM,Malignant neoplasm of prostate,35206266,canc
C08.9,ICD10CM,"Malignant neoplasm of major salivary gland, unspecified",35206083,canc
C21.8,ICD10CM,"Malignant neoplasm of overlapping sites of rectum, anus and anal canal",35206145,canc
C83.77,ICD10CM,"Burkitt lymphoma, spleen",45537860,canc
C95.01,ICD10CM,"Acute leukemia of unspecified cell type, in remission",45590967,canc
C49.A2,ICD10CM,Gastrointestinal stromal tumor of stomach,37200005,canc
C22.0,ICD10CM,Liver cell carcinoma,35206146,canc
C00.6,ICD10CM,"Malignant neoplasm of commissure of lip, unspecified",35206053,canc
C34.01,ICD10CM,Malignant neoplasm of right main bronchus,45590884,canc
C34.11,ICD10CM,"Malignant neoplasm of upper lobe, right bronchus or lung",45561794,canc
C34.81,ICD10CM,Malignant neoplasm of overlapping sites of right bronchus and lung,45547486,canc
C40.02,ICD10CM,Malignant neoplasm of scapula and long bones of left upper limb,45605268,canc
C40.10,ICD10CM,Malignant neoplasm of short bones of unspecified upper limb,45547487,canc
C40.11,ICD10CM,Malignant neoplasm of short bones of right upper limb,45576311,canc
C40.20,ICD10CM,Malignant neoplasm of long bones of unspecified lower limb,45542595,canc
C40.92,ICD10CM,Malignant neoplasm of unspecified bones and articular cartilage of left limb,45590886,canc
C43.59,ICD10CM,Malignant melanoma of other part of trunk,45552252,canc
C43.61,ICD10CM,"Malignant melanoma of right upper limb, including shoulder",45590889,canc
C46.51,ICD10CM,Kaposi's sarcoma of right lung,45566593,canc
C47.21,ICD10CM,"Malignant neoplasm of peripheral nerves of right lower limb, including hip",45561807,canc
C50.022,ICD10CM,"Malignant neoplasm of nipple and areola, left male breast",45576323,canc
C50.119,ICD10CM,Malignant neoplasm of central portion of unspecified female breast,45556994,canc
C50.221,ICD10CM,Malignant neoplasm of upper-inner quadrant of right male breast,45547503,canc
C50.429,ICD10CM,Malignant neoplasm of upper-outer quadrant of unspecified male breast,45590908,canc
C50.519,ICD10CM,Malignant neoplasm of lower-outer quadrant of unspecified female breast,45547504,canc
C50.919,ICD10CM,Malignant neoplasm of unspecified site of unspecified female breast,45600511,canc
C50.929,ICD10CM,Malignant neoplasm of unspecified site of unspecified male breast,45590910,canc
C56.9,ICD10CM,Malignant neoplasm of unspecified ovary,45542615,canc
C57.11,ICD10CM,Malignant neoplasm of right broad ligament,45576330,canc
C62.10,ICD10CM,Malignant neoplasm of unspecified descended testis,45557002,canc
C62.11,ICD10CM,Malignant neoplasm of descended right testis,45590913,canc
C62.12,ICD10CM,Malignant neoplasm of descended left testis,45590914,canc
C63.00,ICD10CM,Malignant neoplasm of unspecified epididymis,45532921,canc
C63.10,ICD10CM,Malignant neoplasm of unspecified spermatic cord,45547513,canc
C63.12,ICD10CM,Malignant neoplasm of left spermatic cord,45552267,canc
C64.1,ICD10CM,"Malignant neoplasm of right kidney, except renal pelvis",45600517,canc
C64.9,ICD10CM,"Malignant neoplasm of unspecified kidney, except renal pelvis",45581223,canc
C69.01,ICD10CM,Malignant neoplasm of right conjunctiva,45532926,canc
C69.02,ICD10CM,Malignant neoplasm of left conjunctiva,45542617,canc
C69.32,ICD10CM,Malignant neoplasm of left choroid,45586021,canc
